"2017-05-02 10:48:08,850",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Tot. fit time,Training sets,Testing sets,Distractor period,Point (success),Fully correct seq.,Mispredicted time steps,2 fully correct seq.,2 mispredicted time steps,3 fully correct seq.,3 mispredicted time steps
"2017-05-02 10:52:00,012","16,16,16","20,20,20",41,7,7,7,True,LinearRegression,57.56,500,100,50,0,0,1002,0,1006,0,1004
"2017-05-02 10:55:58,260","16,16,16","20,20,20",41,7,7,7,True,LinearRegression,59.76,500,100,50,0,0,1000,0,1002,0,1005
"2017-05-02 11:00:02,889","16,16,16","20,20,20",41,7,7,7,True,LinearRegression,61.84,500,100,50,0,0,1004,0,1003,0,1006
"2017-05-02 11:04:11,930","16,16,16","20,20,20",41,7,7,7,True,LinearRegression,65.72,500,100,50,0,0,1001,0,1002,0,1000
"2017-05-02 11:08:15,952","16,16,16","20,20,20",41,7,7,7,True,LinearRegression,62.20,500,100,50,0,0,1000,0,1002,0,1003
"2017-05-02 11:12:19,780","16,16,16","20,20,20",41,7,7,7,True,LinearRegression,60.91,500,100,50,0,0,1001,0,1001,0,1002
"2017-05-02 11:16:13,354","16,16,16","20,20,20",41,7,7,7,True,LinearRegression,51.74,500,100,50,0,0,1001,0,1005,0,1003
"2017-05-02 11:20:23,552","16,16,16","20,20,20",41,7,7,7,True,LinearRegression,68.04,500,100,50,0,0,1001,0,1002,0,1001
"2017-05-02 11:24:38,962","16,16,16","20,20,20",41,7,7,7,True,LinearRegression,71.23,500,100,50,0,0,1001,0,1000,0,1001
"2017-05-02 11:28:35,038","16,16,16","20,20,20",41,7,7,7,True,LinearRegression,51.82,500,100,50,0,0,1002,0,1005,0,1003
"2017-05-02 11:32:32,510","16,16,16","20,20,20",41,7,7,7,True,LinearRegression,57.07,500,100,50,0,0,1001,0,1001,0,1001
"2017-05-02 11:36:40,980","16,16,16","20,20,20",41,7,7,7,True,LinearRegression,69.06,500,100,50,0,0,1002,0,1001,0,1003
"2017-05-02 11:40:41,612","16,16,16","20,20,20",41,7,7,7,True,LinearRegression,60.30,500,100,50,0,0,1000,0,1003,0,1001
"2017-05-02 11:44:41,240","16,16,16","20,20,20",41,7,7,7,True,LinearRegression,58.41,500,100,50,0,0,1005,0,1003,0,1002
"2017-05-02 11:48:45,622","16,16,16","20,20,20",41,7,7,7,True,LinearRegression,65.95,500,100,50,0,0,1000,0,1001,0,1002
"2017-05-02 11:52:41,802","16,16,16","20,20,20",41,7,7,7,True,LinearRegression,56.54,500,100,50,0,0,1000,0,1004,0,1003
"2017-05-02 11:56:54,708","16,16,16","20,20,20",41,7,7,7,True,LinearRegression,67.79,500,100,50,0,0,1003,0,1000,0,1001
"2017-05-02 12:01:08,806","16,16,16","20,20,20",41,7,7,7,True,LinearRegression,70.46,500,100,50,0,0,1005,0,1002,0,1001
"2017-05-02 12:05:08,381","16,16,16","20,20,20",41,7,7,7,True,LinearRegression,56.23,500,100,50,0,0,1002,0,1002,0,1003
"2017-05-02 12:09:10,491","16,16,16","20,20,20",41,7,7,7,True,LinearRegression,58.44,500,100,50,0,0,1000,0,1003,0,1003
"2017-05-02 12:13:20,245","16,16,16","20,20,20",41,7,7,7,True,LinearRegression,69.22,500,100,50,0,0,1000,0,1005,0,1001
"2017-05-02 12:17:18,939","16,16,16","20,20,20",41,7,7,7,True,LinearRegression,53.67,500,100,50,0,0,1004,0,1000,0,1000
"2017-05-02 12:21:17,269","16,16,16","20,20,20",41,7,7,7,True,LinearRegression,56.81,500,100,50,0,0,1001,0,1001,0,1003
"2017-05-02 12:25:26,471","16,16,16","20,20,20",41,7,7,7,True,LinearRegression,70.10,500,100,50,0,0,1001,0,1003,0,1001
"2017-05-02 12:29:25,268","16,16,16","20,20,20",41,7,7,7,True,LinearRegression,53.44,500,100,50,0,0,1001,0,1000,0,1001
