"2017-05-01 20:58:50,480",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Tot. fit time,Training sets,Testing sets,Distractor period,Point (success),Fully correct seq.,Mispredicted time steps,2 fully correct seq.,2 mispredicted time steps,3 fully correct seq.,3 mispredicted time steps
"2017-05-01 21:01:41,050","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,38.99,500,100,50,0,0,1046,0,1094,0,1011
"2017-05-01 21:04:34,474","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,39.36,500,100,50,0,0,1005,0,1059,0,1353
"2017-05-01 21:07:24,206","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,38.52,500,100,50,0,0,1008,0,1441,0,1009
"2017-05-01 21:10:12,828","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,38.81,500,100,50,0,0,1014,0,1032,0,1052
"2017-05-01 21:12:59,310","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,38.79,500,100,50,0,0,1055,0,1263,0,1206
"2017-05-01 21:15:50,439","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,38.94,500,100,50,0,0,1069,0,1036,0,1055
"2017-05-01 21:18:41,307","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,39.09,500,100,50,0,0,1036,0,1291,0,1135
"2017-05-01 21:21:30,275","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,39.14,500,100,50,0,0,1032,0,1020,0,1178
"2017-05-01 21:24:20,286","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,39.04,500,100,50,0,0,1049,0,1795,0,1010
"2017-05-01 21:27:09,968","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,38.63,500,100,50,0,0,1037,0,1080,0,1912
"2017-05-01 21:29:58,059","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,38.84,500,100,50,0,0,1023,0,1188,0,1182
"2017-05-01 21:32:46,550","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,38.96,500,100,50,0,0,1009,0,1030,0,1044
"2017-05-01 21:35:37,252","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,38.85,500,100,50,0,0,1013,0,1167,0,1763
"2017-05-01 21:38:27,548","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,38.85,500,100,50,0,0,1024,0,1071,0,1000
"2017-05-01 21:41:16,471","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,38.78,500,100,50,0,0,1005,0,1009,0,1204
"2017-05-01 21:44:07,409","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,38.89,500,100,50,0,0,1016,0,1300,0,1055
"2017-05-01 21:46:57,863","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,39.40,500,100,50,0,0,1047,0,1023,0,1019
"2017-05-01 21:49:49,054","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,41.63,500,100,50,0,0,1013,0,1047,0,1387
"2017-05-01 21:53:23,407","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,47.74,500,100,50,0,0,1030,0,1053,0,1052
"2017-05-01 21:56:51,608","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,48.23,500,100,50,0,0,1024,0,1098,0,1010
"2017-05-01 22:00:22,211","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,48.05,500,100,50,0,0,1041,0,1328,0,1387
"2017-05-01 22:03:54,980","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,47.27,500,100,50,0,0,1005,0,1010,0,1005
"2017-05-01 22:07:31,556","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,48.02,500,100,50,0,0,1032,0,1266,0,1043
"2017-05-01 22:11:04,251","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,47.67,500,100,50,0,0,1018,0,1153,0,1004
"2017-05-01 22:14:35,291","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,47.48,500,100,50,0,0,1011,0,1981,0,1002
