"2017-05-01 21:04:16,029",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Tot. fit time,Training sets,Testing sets,Distractor period,Point (success),Fully correct seq.,Mispredicted time steps,2 fully correct seq.,2 mispredicted time steps,3 fully correct seq.,3 mispredicted time steps
"2017-05-01 21:07:15,606","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,40.58,500,100,50,0,0,1007,0,3938,0,1001
"2017-05-01 21:10:11,734","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,39.65,500,100,50,0,0,1003,0,1254,0,1059
"2017-05-01 21:13:09,090","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,40.36,500,100,50,0,0,1005,0,1060,0,1078
"2017-05-01 21:16:06,434","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,39.47,500,100,50,0,0,1013,0,1028,0,1022
"2017-05-01 21:19:05,138","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,40.50,500,100,50,0,0,1014,0,1034,0,1020
"2017-05-01 21:22:01,812","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,39.88,500,100,50,0,0,1011,0,1105,0,1647
"2017-05-01 21:25:01,198","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,40.17,500,100,50,0,0,1039,0,1171,0,1222
"2017-05-01 21:28:00,337","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,40.36,500,100,50,0,0,1011,0,1019,0,1476
"2017-05-01 21:30:54,230","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,39.22,500,100,50,0,0,1004,0,1244,0,1036
"2017-05-01 21:33:54,482","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,40.47,500,100,50,0,0,1019,0,1172,0,1025
"2017-05-01 21:36:53,348","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,39.53,500,100,50,0,0,1060,0,1076,0,1020
"2017-05-01 21:39:49,797","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,39.51,500,100,50,0,0,1007,0,1091,0,1017
"2017-05-01 21:42:42,552","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,39.42,500,100,50,0,0,1019,0,1013,0,1019
"2017-05-01 21:45:41,892","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,39.97,500,100,50,0,0,1014,0,1034,0,1023
"2017-05-01 21:48:38,641","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,40.35,500,100,50,0,0,1006,0,1024,0,1006
"2017-05-01 21:51:58,944","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,45.54,500,100,50,0,0,1018,0,1025,0,1036
"2017-05-01 21:55:32,032","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,47.26,500,100,50,0,0,1039,0,1201,0,1057
"2017-05-01 21:59:05,077","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,49.40,500,100,50,0,0,1022,0,1087,0,1043
"2017-05-01 22:02:37,369","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,49.54,500,100,50,0,0,1008,0,1019,0,1178
"2017-05-01 22:06:07,221","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,48.92,500,100,50,0,0,1002,0,1256,0,1010
"2017-05-01 22:09:38,043","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,46.68,500,100,50,0,0,1005,0,1026,0,1030
"2017-05-01 22:13:09,378","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,46.32,500,100,50,0,0,1009,0,1059,0,1093
"2017-05-01 22:16:42,717","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,47.79,500,100,50,0,0,1007,0,1046,0,1013
"2017-05-01 22:20:14,307","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,48.00,500,100,50,0,0,1007,0,1017,0,1022
"2017-05-01 22:23:44,315","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,47.55,500,100,50,0,0,1008,0,1047,0,1041
