"2017-05-04 04:14:37,323",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,D,Tot. fit time,Final misclassif.,1 out of,1 misclassif,2 out of,2 misclassif,3 out of,3 misclassif
"2017-05-04 04:18:34,750","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,38.48,74,1480,731,1480,715,370,74
"2017-05-04 04:22:35,921","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,45.03,89,1480,752,1480,688,370,89
"2017-05-04 04:26:28,583","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,38.74,81,1480,745,1480,665,370,81
"2017-05-04 04:30:30,115","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,39.25,88,1480,752,1480,681,370,88
"2017-05-04 04:34:22,017","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,30.59,97,1480,760,1480,665,370,97
"2017-05-04 04:38:26,083","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,47.50,85,1480,786,1480,698,370,85
"2017-05-04 04:42:19,627","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,35.27,82,1480,695,1480,673,370,82
"2017-05-04 04:46:24,484","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,46.28,85,1480,719,1480,681,370,85
"2017-05-04 04:50:25,368","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,39.28,109,1480,744,1480,674,370,109
"2017-05-04 04:54:24,334","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,39.42,92,1480,754,1480,686,370,92
"2017-05-04 04:58:26,722","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,45.41,86,1480,769,1480,679,370,86
"2017-05-04 05:02:26,259","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,43.01,89,1480,753,1480,683,370,89
"2017-05-04 05:06:33,732","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,43.53,96,1480,769,1480,676,370,96
"2017-05-04 05:10:31,226","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,37.90,85,1480,740,1480,693,370,85
"2017-05-04 05:14:31,452","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,43.69,81,1480,743,1480,678,370,81
"2017-05-04 05:18:31,652","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,44.05,90,1480,741,1480,684,370,90
"2017-05-04 05:22:33,302","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,42.79,97,1480,724,1480,678,370,97
"2017-05-04 05:26:26,297","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,31.25,79,1480,762,1480,701,370,79
"2017-05-04 05:30:24,999","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,41.52,80,1480,780,1480,656,370,80
"2017-05-04 05:34:18,200","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,35.85,97,1480,771,1480,661,370,97
"2017-05-04 05:38:10,531","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,36.34,94,1480,749,1480,692,370,94
"2017-05-04 05:42:05,594","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,35.55,99,1480,771,1480,670,370,99
"2017-05-04 05:45:52,725","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,27.87,80,1480,734,1480,678,370,80
"2017-05-04 05:49:33,673","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,27.51,74,1480,777,1480,675,370,74
"2017-05-04 05:53:20,950","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,30.72,82,1480,755,1480,694,370,82
