"2017-05-02 05:44:58,052",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Tot. fit time,Training sets,Testing sets,Distractor period,Point (success),Fully correct seq.,Mispredicted time steps,2 fully correct seq.,2 mispredicted time steps,3 fully correct seq.,3 mispredicted time steps
"2017-05-02 05:47:52,436","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.43,500,100,50,0,0,1103,0,2645,0,1225
"2017-05-02 05:50:45,570","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.24,500,100,50,0,0,1117,0,2603,0,1426
"2017-05-02 05:53:40,398","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.51,500,100,50,0,0,1066,0,2657,0,1376
"2017-05-02 05:56:36,475","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.54,500,100,50,0,0,1077,0,2325,0,1003
"2017-05-02 05:59:30,429","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.62,500,100,50,0,0,1090,0,2942,0,1469
"2017-05-02 06:02:22,996","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.74,500,100,50,0,0,1058,0,2437,0,1107
"2017-05-02 06:05:16,900","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.98,500,100,50,0,0,1100,0,2440,0,1026
"2017-05-02 06:08:08,233","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.60,500,100,50,0,0,1055,0,1880,0,1179
"2017-05-02 06:11:02,035","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.36,500,100,50,0,0,1067,0,2050,0,1023
"2017-05-02 06:13:53,535","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.31,500,100,50,0,0,1091,0,2737,0,1158
"2017-05-02 06:16:44,267","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.11,500,100,50,0,0,1104,0,2742,0,1378
"2017-05-02 06:19:33,220","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.37,500,100,50,0,0,1094,0,2714,0,1249
"2017-05-02 06:22:24,835","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.36,500,100,50,0,0,1107,0,2814,0,1407
"2017-05-02 06:25:20,011","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.27,500,100,50,0,0,1122,0,2814,0,1398
"2017-05-02 06:28:14,620","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.13,500,100,50,0,0,1107,0,2199,0,1018
"2017-05-02 06:31:02,891","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.14,500,100,50,0,0,1049,0,2914,0,1421
"2017-05-02 06:33:57,619","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.47,500,100,50,0,0,1054,0,3036,0,1334
"2017-05-02 06:36:50,521","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.55,500,100,50,0,0,1050,0,2356,0,1034
"2017-05-02 06:39:42,587","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.49,500,100,50,0,0,1073,0,2834,0,1567
"2017-05-02 06:42:34,001","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.34,500,100,50,0,0,1063,0,2835,0,1339
"2017-05-02 06:45:25,673","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.18,500,100,50,0,0,1095,0,2359,0,1151
"2017-05-02 06:48:13,331","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.38,500,100,50,0,0,1057,0,2152,0,1250
"2017-05-02 06:51:05,192","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.28,500,100,50,0,0,1122,0,2519,0,1073
"2017-05-02 06:54:40,163","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,45.56,500,100,50,0,0,1069,0,2460,0,1100
"2017-05-02 06:58:14,933","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,46.05,500,100,50,0,0,1076,0,2608,0,1190
