"2017-05-02 14:34:50,508",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Tot. fit time,Training sets,Testing sets,Distractor period,Point (success),Fully correct seq.,Mispredicted time steps,2 fully correct seq.,2 mispredicted time steps,3 fully correct seq.,3 mispredicted time steps
"2017-05-02 14:37:34,124","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,36.29,500,100,50,0,0,1001,0,1938,0,1009
"2017-05-02 14:40:22,806","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.91,500,100,50,0,0,1001,0,2198,0,1001
"2017-05-02 14:43:10,018","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,36.20,500,100,50,0,0,1000,0,2193,0,1004
"2017-05-02 14:45:58,134","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,36.08,500,100,50,0,0,1000,0,2246,0,1028
"2017-05-02 14:48:47,616","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.96,500,100,50,0,0,1000,0,1972,0,1076
"2017-05-02 14:51:35,958","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.83,500,100,50,0,0,1000,0,1700,0,1000
"2017-05-02 14:54:25,258","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.93,500,100,50,0,0,1002,0,2177,0,1001
"2017-05-02 14:57:15,816","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,36.05,500,100,50,0,0,1000,0,2280,0,1006
"2017-05-02 15:00:00,868","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.87,500,100,50,0,0,1002,0,2205,0,1016
"2017-05-02 15:02:45,886","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,36.29,500,100,50,0,0,1002,0,1915,0,1001
"2017-05-02 15:05:35,467","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.89,500,100,50,0,0,1000,0,1971,0,1014
"2017-05-02 15:08:22,756","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,36.11,500,100,50,0,0,1000,0,1785,0,1000
"2017-05-02 15:11:06,068","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.76,500,100,50,0,0,1001,0,2258,0,1000
"2017-05-02 15:13:53,216","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,36.02,500,100,50,0,0,1000,0,2211,0,1004
"2017-05-02 15:16:37,349","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.97,500,100,50,0,0,1000,0,2183,0,1000
"2017-05-02 15:19:25,164","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.63,500,100,50,0,0,1002,0,2230,0,1053
"2017-05-02 15:22:15,974","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,36.18,500,100,50,0,0,1000,0,2212,0,1007
"2017-05-02 15:24:59,601","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,36.09,500,100,50,0,0,1004,0,1631,0,1000
"2017-05-02 15:27:46,104","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.70,500,100,50,0,0,1000,0,2094,0,1011
"2017-05-02 15:30:34,620","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,36.59,500,100,50,0,0,1003,0,1912,0,1000
"2017-05-02 15:33:21,625","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.96,500,100,50,0,0,1000,0,2009,0,1001
"2017-05-02 15:36:09,801","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.68,500,100,50,0,0,1003,0,2276,0,1003
"2017-05-02 15:38:59,180","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.82,500,100,50,0,0,1000,0,1989,0,1000
"2017-05-02 15:41:46,765","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.82,500,100,50,0,0,1000,0,2210,0,1082
"2017-05-02 15:44:35,537","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.69,500,100,50,0,0,1000,0,2264,0,1066
