"2017-05-01 19:48:11,470",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Tot. fit time,Training sets,Testing sets,Distractor period,Point (success),Fully correct seq.,Mispredicted time steps,2 fully correct seq.,2 mispredicted time steps,3 fully correct seq.,3 mispredicted time steps
"2017-05-01 19:50:59,151","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.69,500,100,50,0,0,1013,0,2085,0,1000
"2017-05-01 19:53:51,318","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.51,500,100,50,0,0,1047,0,1816,0,1000
"2017-05-01 19:56:44,846","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.59,500,100,50,0,0,1067,0,1943,0,1002
"2017-05-01 19:59:33,796","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.55,500,100,50,0,0,1031,0,2155,0,1004
"2017-05-01 20:02:18,955","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.35,500,100,50,0,0,1020,0,1262,0,1384
"2017-05-01 20:05:05,227","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.51,500,100,50,0,0,1016,0,2678,0,1012
"2017-05-01 20:07:57,294","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,39.24,500,100,50,0,0,1005,0,1116,0,1301
"2017-05-01 20:10:48,709","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.67,500,100,50,0,0,1018,0,1408,0,1805
"2017-05-01 20:13:41,780","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.85,500,100,50,0,0,1063,0,1370,0,2706
"2017-05-01 20:16:28,274","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.54,500,100,50,0,0,1032,0,1598,0,2479
"2017-05-01 20:19:17,626","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.67,500,100,50,0,0,1017,0,1182,0,1435
"2017-05-01 20:22:07,209","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.52,500,100,50,0,0,1029,0,2579,0,1059
"2017-05-01 20:24:55,455","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.33,500,100,50,0,0,1016,0,1375,0,1118
"2017-05-01 20:27:44,049","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.26,500,100,50,0,0,1043,0,1433,0,2210
"2017-05-01 20:30:35,834","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.45,500,100,50,0,0,1085,0,1650,0,1012
"2017-05-01 20:33:29,384","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.81,500,100,50,0,0,1019,0,1367,0,1987
"2017-05-01 20:36:19,255","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.39,500,100,50,0,0,1041,0,2627,0,1141
"2017-05-01 20:39:06,099","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.74,500,100,50,0,0,1032,0,1447,0,1257
"2017-05-01 20:41:58,232","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.75,500,100,50,0,0,1060,0,1624,0,1206
"2017-05-01 20:44:49,105","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.56,500,100,50,0,0,1008,0,1439,0,1801
"2017-05-01 20:47:38,987","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.43,500,100,50,0,0,1026,0,1365,0,2698
"2017-05-01 20:50:25,660","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.49,500,100,50,0,0,1015,0,1307,0,1473
"2017-05-01 20:53:14,681","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.52,500,100,50,0,0,1037,0,1515,0,1147
"2017-05-01 20:56:01,726","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.66,500,100,50,0,0,1024,0,1440,0,1178
"2017-05-01 20:58:49,425","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.29,500,100,50,0,0,1086,0,1351,0,2656
