"2017-05-01 15:29:53,273",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Tot. fit time,Training sets,Testing sets,Distractor period,Point (success),Fully correct seq.,Mispredicted time steps,2 fully correct seq.,2 mispredicted time steps,3 fully correct seq.,3 mispredicted time steps
"2017-05-01 15:33:24,884","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,47.39,500,100,50,0,0,1000,0,1092,0,1079
"2017-05-01 15:36:54,486","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,47.00,500,100,50,0,0,1006,0,1008,0,1007
"2017-05-01 15:40:23,997","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,46.85,500,100,50,0,0,1002,0,1053,0,1003
"2017-05-01 15:43:56,741","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,47.69,500,100,50,0,0,1003,0,1358,0,1001
"2017-05-01 15:47:30,883","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,46.91,500,100,50,0,0,1000,0,1002,0,1023
"2017-05-01 15:50:58,674","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,46.46,500,100,50,0,0,1003,0,1020,0,1023
"2017-05-01 15:54:28,362","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,46.23,500,100,50,0,0,1002,0,1006,0,1010
"2017-05-01 15:57:44,398","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,44.51,500,100,50,0,0,1006,0,1098,0,1043
"2017-05-01 16:01:04,365","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,44.08,500,100,50,0,0,1003,0,1008,0,1022
"2017-05-01 16:04:23,076","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,44.54,500,100,50,0,0,1002,0,1029,0,1063
"2017-05-01 16:07:40,700","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,44.26,500,100,50,0,0,1000,0,1038,0,1127
"2017-05-01 16:10:42,995","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,41.15,500,100,50,0,0,1005,0,1005,0,1010
"2017-05-01 16:13:40,861","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,39.68,500,100,50,0,0,1005,0,1038,0,1005
"2017-05-01 16:16:31,900","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,38.74,500,100,50,0,0,1002,0,1011,0,1017
"2017-05-01 16:19:54,437","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,44.84,500,100,50,0,0,1035,0,1055,0,1002
"2017-05-01 16:23:24,495","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,47.45,500,100,50,0,0,1000,0,1016,0,1019
"2017-05-01 16:26:57,295","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,47.62,500,100,50,0,0,1002,0,1064,0,1005
"2017-05-01 16:30:29,261","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,46.39,500,100,50,0,0,1001,0,1009,0,1012
"2017-05-01 16:34:00,169","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,45.64,500,100,50,0,0,1004,0,1010,0,1025
"2017-05-01 16:37:25,142","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,45.26,500,100,50,0,0,1002,0,1582,0,1001
"2017-05-01 16:40:53,120","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,46.76,500,100,50,0,0,1011,0,1017,0,1051
"2017-05-01 16:44:27,545","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,46.89,500,100,50,0,0,1010,0,1008,0,1071
"2017-05-01 16:47:59,206","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,45.96,500,100,50,0,0,1011,0,1013,0,1110
"2017-05-01 16:51:31,260","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,47.17,500,100,50,0,0,1000,0,1035,0,1046
"2017-05-01 16:55:01,829","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,47.17,500,100,50,0,0,1014,0,1017,0,1005
