"2017-05-02 04:28:23,458",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Tot. fit time,Training sets,Testing sets,Distractor period,Point (success),Fully correct seq.,Mispredicted time steps,2 fully correct seq.,2 mispredicted time steps,3 fully correct seq.,3 mispredicted time steps
"2017-05-02 04:31:09,823","16,16,16","20,20,20",62,7,7,7,True,LinearRegression,38.09,500,100,50,0,0,1002,0,1002,0,1003
"2017-05-02 04:33:55,046","16,16,16","20,20,20",62,7,7,7,True,LinearRegression,38.34,500,100,50,0,0,1001,0,1003,0,1001
"2017-05-02 04:36:40,251","16,16,16","20,20,20",62,7,7,7,True,LinearRegression,38.14,500,100,50,0,0,1000,0,1008,0,1003
"2017-05-02 04:39:25,717","16,16,16","20,20,20",62,7,7,7,True,LinearRegression,38.16,500,100,50,0,0,1003,0,1001,0,1002
"2017-05-02 04:42:11,623","16,16,16","20,20,20",62,7,7,7,True,LinearRegression,38.17,500,100,50,0,0,1001,0,1002,0,1006
"2017-05-02 04:44:57,511","16,16,16","20,20,20",62,7,7,7,True,LinearRegression,38.13,500,100,50,0,0,1000,0,1001,0,1003
"2017-05-02 04:47:41,466","16,16,16","20,20,20",62,7,7,7,True,LinearRegression,38.24,500,100,50,0,0,1000,0,1001,0,1002
"2017-05-02 04:50:26,120","16,16,16","20,20,20",62,7,7,7,True,LinearRegression,38.05,500,100,50,0,0,1000,0,1002,0,1001
"2017-05-02 04:53:10,786","16,16,16","20,20,20",62,7,7,7,True,LinearRegression,38.14,500,100,50,0,0,1001,0,1003,0,1003
"2017-05-02 04:55:56,413","16,16,16","20,20,20",62,7,7,7,True,LinearRegression,38.27,500,100,50,0,0,1002,0,1002,0,1001
"2017-05-02 04:58:41,250","16,16,16","20,20,20",62,7,7,7,True,LinearRegression,38.31,500,100,50,0,0,1000,0,1001,0,1001
"2017-05-02 05:01:26,693","16,16,16","20,20,20",62,7,7,7,True,LinearRegression,38.25,500,100,50,0,0,1000,0,1003,0,1001
"2017-05-02 05:04:11,224","16,16,16","20,20,20",62,7,7,7,True,LinearRegression,38.17,500,100,50,0,0,1000,0,1001,0,1002
"2017-05-02 05:06:57,811","16,16,16","20,20,20",62,7,7,7,True,LinearRegression,38.50,500,100,50,0,0,1001,0,1003,0,1002
"2017-05-02 05:09:41,834","16,16,16","20,20,20",62,7,7,7,True,LinearRegression,38.02,500,100,50,0,0,1003,0,1002,0,1001
"2017-05-02 05:12:28,579","16,16,16","20,20,20",62,7,7,7,True,LinearRegression,38.14,500,100,50,0,0,1000,0,1002,0,1001
"2017-05-02 05:15:14,913","16,16,16","20,20,20",62,7,7,7,True,LinearRegression,38.65,500,100,50,0,0,1000,0,1005,0,1001
"2017-05-02 05:18:00,618","16,16,16","20,20,20",62,7,7,7,True,LinearRegression,38.44,500,100,50,0,0,1000,0,1002,0,1003
"2017-05-02 05:20:44,606","16,16,16","20,20,20",62,7,7,7,True,LinearRegression,38.03,500,100,50,0,0,1002,0,1001,0,1002
"2017-05-02 05:23:27,973","16,16,16","20,20,20",62,7,7,7,True,LinearRegression,38.21,500,100,50,0,0,1002,0,1003,0,1000
"2017-05-02 05:26:10,584","16,16,16","20,20,20",62,7,7,7,True,LinearRegression,37.87,500,100,50,0,0,1001,0,1000,0,1002
"2017-05-02 05:28:54,101","16,16,16","20,20,20",62,7,7,7,True,LinearRegression,38.15,500,100,50,0,0,1003,0,1002,0,1000
"2017-05-02 05:31:38,800","16,16,16","20,20,20",62,7,7,7,True,LinearRegression,38.21,500,100,50,0,0,1000,0,1002,0,1004
"2017-05-02 05:34:23,301","16,16,16","20,20,20",62,7,7,7,True,LinearRegression,37.85,500,100,50,0,0,1004,0,1002,0,1000
"2017-05-02 05:37:07,859","16,16,16","20,20,20",62,7,7,7,True,LinearRegression,37.96,500,100,50,0,0,1001,0,1005,0,1003
