"2017-05-02 10:35:34,653",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Tot. fit time,Training sets,Testing sets,Distractor period,Point (success),Fully correct seq.,Mispredicted time steps,2 fully correct seq.,2 mispredicted time steps,3 fully correct seq.,3 mispredicted time steps
"2017-05-02 10:38:58,140","16,16,16","20,20,20",41,7,7,7,True,LinearRegression,45.30,500,100,50,0,0,1003,0,1003,0,1002
"2017-05-02 10:42:28,253","16,16,16","20,20,20",41,7,7,7,True,LinearRegression,45.33,500,100,50,0,0,1000,0,1002,0,1006
"2017-05-02 10:46:01,212","16,16,16","20,20,20",41,7,7,7,True,LinearRegression,45.46,500,100,50,0,0,1002,0,1003,0,1001
"2017-05-02 10:49:34,968","16,16,16","20,20,20",41,7,7,7,True,LinearRegression,45.34,500,100,50,0,0,1001,0,1002,0,1000
"2017-05-02 10:53:01,009","16,16,16","20,20,20",41,7,7,7,True,LinearRegression,45.54,500,100,50,0,0,1001,0,1002,0,1001
"2017-05-02 10:56:34,595","16,16,16","20,20,20",41,7,7,7,True,LinearRegression,45.08,500,100,50,0,0,1001,0,1001,0,1001
"2017-05-02 11:00:08,464","16,16,16","20,20,20",41,7,7,7,True,LinearRegression,45.15,500,100,50,0,0,1001,0,1005,0,1002
"2017-05-02 11:03:42,802","16,16,16","20,20,20",41,7,7,7,True,LinearRegression,45.62,500,100,50,0,0,1000,0,1005,0,1005
"2017-05-02 11:07:14,577","16,16,16","20,20,20",41,7,7,7,True,LinearRegression,45.09,500,100,50,0,0,1001,0,1002,0,1004
"2017-05-02 11:10:43,869","16,16,16","20,20,20",41,7,7,7,True,LinearRegression,45.22,500,100,50,0,0,1002,0,1003,0,1003
"2017-05-02 11:14:19,120","16,16,16","20,20,20",41,7,7,7,True,LinearRegression,46.28,500,100,50,0,0,1002,0,1002,0,1004
"2017-05-02 11:17:50,477","16,16,16","20,20,20",41,7,7,7,True,LinearRegression,45.50,500,100,50,0,0,1001,0,1002,0,1001
"2017-05-02 11:21:20,337","16,16,16","20,20,20",41,7,7,7,True,LinearRegression,45.06,500,100,50,0,0,1000,0,1002,0,1000
"2017-05-02 11:24:52,803","16,16,16","20,20,20",41,7,7,7,True,LinearRegression,45.33,500,100,50,0,0,1000,0,1004,0,1001
"2017-05-02 11:28:21,836","16,16,16","20,20,20",41,7,7,7,True,LinearRegression,45.11,500,100,50,0,0,1000,0,1006,0,1002
"2017-05-02 11:31:53,704","16,16,16","20,20,20",41,7,7,7,True,LinearRegression,45.20,500,100,50,0,0,1000,0,1001,0,1002
"2017-05-02 11:35:26,946","16,16,16","20,20,20",41,7,7,7,True,LinearRegression,44.98,500,100,50,0,0,1001,0,1005,0,1004
"2017-05-02 11:38:56,281","16,16,16","20,20,20",41,7,7,7,True,LinearRegression,45.20,500,100,50,0,0,1000,0,1000,0,1002
"2017-05-02 11:42:28,754","16,16,16","20,20,20",41,7,7,7,True,LinearRegression,45.27,500,100,50,0,0,1000,0,1002,0,1001
"2017-05-02 11:45:58,834","16,16,16","20,20,20",41,7,7,7,True,LinearRegression,45.31,500,100,50,0,0,1001,0,1002,0,1002
"2017-05-02 11:49:30,162","16,16,16","20,20,20",41,7,7,7,True,LinearRegression,45.15,500,100,50,0,0,1000,0,1000,0,1003
"2017-05-02 11:53:01,436","16,16,16","20,20,20",41,7,7,7,True,LinearRegression,45.17,500,100,50,0,0,1001,0,1003,0,1005
"2017-05-02 11:56:26,557","16,16,16","20,20,20",41,7,7,7,True,LinearRegression,45.27,500,100,50,0,0,1001,0,1004,0,1004
"2017-05-02 11:59:57,203","16,16,16","20,20,20",41,7,7,7,True,LinearRegression,45.29,500,100,50,0,0,1001,0,1002,0,1002
"2017-05-02 12:03:23,120","16,16,16","20,20,20",41,7,7,7,True,LinearRegression,45.23,500,100,50,0,0,1002,0,1000,0,1001
