"2017-05-02 02:23:47,960",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Tot. fit time,Training sets,Testing sets,Distractor period,Point (success),Fully correct seq.,Mispredicted time steps,2 fully correct seq.,2 mispredicted time steps,3 fully correct seq.,3 mispredicted time steps
"2017-05-02 02:26:44,373","16,16,16","20,20,20",30,7,7,7,True,LinearRegression,38.99,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-02 02:29:41,233","16,16,16","20,20,20",30,7,7,7,True,LinearRegression,39.17,500,100,50,0,0,1001,0,1001,0,1000
"2017-05-02 02:32:37,591","16,16,16","20,20,20",30,7,7,7,True,LinearRegression,39.14,500,100,50,0,0,1002,0,1000,0,1001
"2017-05-02 02:35:34,659","16,16,16","20,20,20",30,7,7,7,True,LinearRegression,38.74,500,100,50,0,0,1000,0,1001,0,1000
"2017-05-02 02:38:31,282","16,16,16","20,20,20",30,7,7,7,True,LinearRegression,38.75,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-02 02:41:28,739","16,16,16","20,20,20",30,7,7,7,True,LinearRegression,38.79,500,100,50,0,0,1000,0,1001,0,1000
"2017-05-02 02:44:25,349","16,16,16","20,20,20",30,7,7,7,True,LinearRegression,38.62,500,100,50,0,0,1000,0,1000,0,1001
"2017-05-02 02:47:21,863","16,16,16","20,20,20",30,7,7,7,True,LinearRegression,38.68,500,100,50,0,0,1001,0,1000,0,1000
"2017-05-02 02:50:18,233","16,16,16","20,20,20",30,7,7,7,True,LinearRegression,38.68,500,100,50,0,0,1000,0,1001,0,1000
"2017-05-02 02:53:14,858","16,16,16","20,20,20",30,7,7,7,True,LinearRegression,38.82,500,100,50,0,0,1002,0,1000,0,1001
"2017-05-02 02:56:11,608","16,16,16","20,20,20",30,7,7,7,True,LinearRegression,38.85,500,100,50,0,0,1001,0,1002,0,1000
"2017-05-02 02:59:06,954","16,16,16","20,20,20",30,7,7,7,True,LinearRegression,38.74,500,100,50,0,0,1001,0,1000,0,1000
"2017-05-02 03:02:02,715","16,16,16","20,20,20",30,7,7,7,True,LinearRegression,38.70,500,100,50,0,0,1001,0,1000,0,1001
"2017-05-02 03:04:58,986","16,16,16","20,20,20",30,7,7,7,True,LinearRegression,38.63,500,100,50,0,0,1002,0,1000,0,1002
"2017-05-02 03:07:55,297","16,16,16","20,20,20",30,7,7,7,True,LinearRegression,39.06,500,100,50,0,0,1001,0,1000,0,1000
"2017-05-02 03:10:51,424","16,16,16","20,20,20",30,7,7,7,True,LinearRegression,38.74,500,100,50,0,0,1001,0,1000,0,1001
"2017-05-02 03:13:48,833","16,16,16","20,20,20",30,7,7,7,True,LinearRegression,39.01,500,100,50,0,0,1001,0,1001,0,1002
"2017-05-02 03:16:45,028","16,16,16","20,20,20",30,7,7,7,True,LinearRegression,38.58,500,100,50,0,0,1000,0,1003,0,1000
"2017-05-02 03:19:42,118","16,16,16","20,20,20",30,7,7,7,True,LinearRegression,38.97,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-02 03:22:37,594","16,16,16","20,20,20",30,7,7,7,True,LinearRegression,38.64,500,100,50,0,0,1000,0,1001,0,1002
"2017-05-02 03:25:33,425","16,16,16","20,20,20",30,7,7,7,True,LinearRegression,38.73,500,100,50,0,0,1001,0,1001,0,1002
"2017-05-02 03:28:28,644","16,16,16","20,20,20",30,7,7,7,True,LinearRegression,38.66,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-02 03:31:24,332","16,16,16","20,20,20",30,7,7,7,True,LinearRegression,38.90,500,100,50,0,0,1001,0,1001,0,1000
"2017-05-02 03:34:21,311","16,16,16","20,20,20",30,7,7,7,True,LinearRegression,39.50,500,100,50,0,0,1000,0,1001,0,1000
"2017-05-02 03:37:17,383","16,16,16","20,20,20",30,7,7,7,True,LinearRegression,38.98,500,100,50,0,0,1004,0,1001,0,1001
