"2017-05-02 09:09:01,209",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Tot. fit time,Training sets,Testing sets,Distractor period,Point (success),Fully correct seq.,Mispredicted time steps,2 fully correct seq.,2 mispredicted time steps,3 fully correct seq.,3 mispredicted time steps
"2017-05-02 09:12:28,240","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,46.44,500,100,50,0,0,1001,0,1002,0,1001
"2017-05-02 09:15:54,111","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,46.16,500,100,50,0,0,1001,0,1000,0,1000
"2017-05-02 09:19:19,660","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,45.84,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-02 09:22:46,543","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,45.95,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-02 09:26:14,120","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,46.09,500,100,50,0,0,1000,0,1000,0,1001
"2017-05-02 09:29:41,065","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,45.86,500,100,50,0,0,1000,0,1001,0,1000
"2017-05-02 09:33:07,392","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,45.45,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-02 09:36:35,253","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,46.73,500,100,50,0,0,1001,0,1001,0,1001
"2017-05-02 09:40:01,963","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,46.09,500,100,50,0,0,1002,0,1000,0,1001
"2017-05-02 09:43:28,547","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,45.93,500,100,50,0,0,1000,0,1001,0,1000
"2017-05-02 09:46:56,738","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,46.50,500,100,50,0,0,1000,0,1001,0,1001
"2017-05-02 09:50:22,696","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,46.29,500,100,50,0,0,1001,0,1000,0,1001
"2017-05-02 09:53:49,559","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,46.21,500,100,50,0,0,1003,0,1000,0,1000
"2017-05-02 09:57:17,335","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,46.18,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-02 10:00:44,029","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,45.95,500,100,50,0,0,1003,0,1000,0,1001
"2017-05-02 10:04:11,902","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,46.50,500,100,50,0,0,1001,0,1000,0,1000
"2017-05-02 10:07:38,776","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,45.86,500,100,50,0,0,1000,0,1000,0,1001
"2017-05-02 10:11:04,879","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,46.00,500,100,50,0,0,1003,0,1001,0,1001
"2017-05-02 10:14:31,103","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,45.83,500,100,50,0,0,1000,0,1000,0,1002
"2017-05-02 10:17:56,438","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,45.93,500,100,50,0,0,1000,0,1001,0,1002
"2017-05-02 10:21:22,365","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,45.80,500,100,50,0,0,1000,0,1003,0,1001
"2017-05-02 10:24:48,007","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,46.02,500,100,50,0,0,1000,0,1002,0,1000
"2017-05-02 10:28:14,837","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,46.07,500,100,50,0,0,1001,0,1001,0,1004
"2017-05-02 10:31:42,896","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,46.04,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-02 10:35:09,174","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,46.06,500,100,50,0,0,1000,0,1002,0,1000
