"2017-05-01 23:40:35,555",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Tot. fit time,Training sets,Testing sets,Distractor period,Point (success),Fully correct seq.,Mispredicted time steps,2 fully correct seq.,2 mispredicted time steps,3 fully correct seq.,3 mispredicted time steps
"2017-05-01 23:44:14,714","16,16,16","20,20,20",106,7,7,7,True,LinearRegression,46.43,500,100,50,0,0,1058,0,1209,0,1161
"2017-05-01 23:47:54,499","16,16,16","20,20,20",106,7,7,7,True,LinearRegression,46.93,500,100,50,0,0,1027,0,1154,0,1142
"2017-05-01 23:51:14,856","16,16,16","20,20,20",106,7,7,7,True,LinearRegression,44.05,500,100,50,0,0,1025,0,1121,0,1180
"2017-05-01 23:54:39,913","16,16,16","20,20,20",106,7,7,7,True,LinearRegression,44.13,500,100,50,0,0,1028,0,1083,0,1091
"2017-05-01 23:58:15,996","16,16,16","20,20,20",106,7,7,7,True,LinearRegression,46.79,500,100,50,0,0,1041,0,1239,0,1190
"2017-05-02 00:02:00,473","16,16,16","20,20,20",106,7,7,7,True,LinearRegression,47.00,500,100,50,0,0,1032,0,1122,0,1069
"2017-05-02 00:05:42,434","16,16,16","20,20,20",106,7,7,7,True,LinearRegression,46.93,500,100,50,0,0,1025,0,1169,0,1117
"2017-05-02 00:09:18,915","16,16,16","20,20,20",106,7,7,7,True,LinearRegression,46.65,500,100,50,0,0,1032,0,1111,0,1168
"2017-05-02 00:12:54,736","16,16,16","20,20,20",106,7,7,7,True,LinearRegression,46.70,500,100,50,0,0,1047,0,1357,0,1066
"2017-05-02 00:16:25,557","16,16,16","20,20,20",106,7,7,7,True,LinearRegression,46.54,500,100,50,0,0,1021,0,1197,0,1100
"2017-05-02 00:20:03,672","16,16,16","20,20,20",106,7,7,7,True,LinearRegression,44.70,500,100,50,0,0,1037,0,1181,0,1101
"2017-05-02 00:23:42,128","16,16,16","20,20,20",106,7,7,7,True,LinearRegression,45.75,500,100,50,0,0,1022,0,1192,0,1113
"2017-05-02 00:27:04,106","16,16,16","20,20,20",106,7,7,7,True,LinearRegression,44.75,500,100,50,0,0,1036,0,1225,0,1090
"2017-05-02 00:30:32,138","16,16,16","20,20,20",106,7,7,7,True,LinearRegression,44.83,500,100,50,0,0,1025,0,1226,0,1161
"2017-05-02 00:34:07,193","16,16,16","20,20,20",106,7,7,7,True,LinearRegression,45.12,500,100,50,0,0,1043,0,1196,0,1155
"2017-05-02 00:37:33,420","16,16,16","20,20,20",106,7,7,7,True,LinearRegression,43.40,500,100,50,0,0,1045,0,1316,0,1174
"2017-05-02 00:41:03,009","16,16,16","20,20,20",106,7,7,7,True,LinearRegression,43.73,500,100,50,0,0,1027,0,1333,0,1107
"2017-05-02 00:44:20,663","16,16,16","20,20,20",106,7,7,7,True,LinearRegression,44.39,500,100,50,0,0,1036,0,1201,0,1178
"2017-05-02 00:47:46,731","16,16,16","20,20,20",106,7,7,7,True,LinearRegression,43.30,500,100,50,0,0,1028,0,1140,0,1150
"2017-05-02 00:50:44,731","16,16,16","20,20,20",106,7,7,7,True,LinearRegression,40.33,500,100,50,0,0,1029,0,1249,0,1825
"2017-05-02 00:53:44,692","16,16,16","20,20,20",106,7,7,7,True,LinearRegression,37.94,500,100,50,0,0,1029,0,1259,0,1159
"2017-05-02 00:56:49,088","16,16,16","20,20,20",106,7,7,7,True,LinearRegression,38.40,500,100,50,0,0,1040,0,1138,0,1106
"2017-05-02 00:59:54,992","16,16,16","20,20,20",106,7,7,7,True,LinearRegression,38.46,500,100,50,0,0,1048,0,1135,0,1096
"2017-05-02 01:02:53,110","16,16,16","20,20,20",106,7,7,7,True,LinearRegression,38.53,500,100,50,0,0,1020,0,1233,0,1127
"2017-05-02 01:05:47,663","16,16,16","20,20,20",106,7,7,7,True,LinearRegression,37.83,500,100,50,0,0,1041,0,1200,0,1126
