"2017-05-01 18:20:47,385",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Tot. fit time,Training sets,Testing sets,Distractor period,Point (success),Fully correct seq.,Mispredicted time steps,2 fully correct seq.,2 mispredicted time steps,3 fully correct seq.,3 mispredicted time steps
"2017-05-01 18:24:21,827","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,46.50,500,100,50,0,0,1001,0,1076,0,1054
"2017-05-01 18:27:51,966","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,47.03,500,100,50,0,0,1006,0,1282,0,1006
"2017-05-01 18:31:20,779","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,46.39,500,100,50,0,0,1000,0,1035,0,1029
"2017-05-01 18:34:53,773","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,47.43,500,100,50,0,0,1000,0,1081,0,1097
"2017-05-01 18:38:23,257","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,46.92,500,100,50,0,0,1005,0,1050,0,1073
"2017-05-01 18:41:56,873","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,46.45,500,100,50,0,0,1003,0,1726,0,1003
"2017-05-01 18:45:28,210","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,45.83,500,100,50,0,0,1000,0,2314,0,1006
"2017-05-01 18:48:59,429","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,46.53,500,100,50,0,0,1000,0,1157,0,1026
"2017-05-01 18:52:32,923","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,46.45,500,100,50,0,0,1003,0,1549,0,1000
"2017-05-01 18:56:06,914","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,45.97,500,100,50,0,0,1003,0,1015,0,1150
"2017-05-01 18:59:40,748","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,46.49,500,100,50,0,0,1001,0,1052,0,1457
"2017-05-01 19:03:14,224","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,47.53,500,100,50,0,0,1002,0,1047,0,1044
"2017-05-01 19:06:41,937","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,46.37,500,100,50,0,0,1004,0,1055,0,1039
"2017-05-01 19:10:06,343","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,46.11,500,100,50,0,0,1008,0,1047,0,1013
"2017-05-01 19:13:37,203","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,46.40,500,100,50,0,0,1000,0,1105,0,1008
"2017-05-01 19:17:11,674","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,47.51,500,100,50,0,0,1003,0,1014,0,1037
"2017-05-01 19:20:46,763","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,46.88,500,100,50,0,0,1001,0,1006,0,1115
"2017-05-01 19:24:11,141","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,43.99,500,100,50,0,0,1001,0,1046,0,1065
"2017-05-01 19:27:29,712","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,44.22,500,100,50,0,0,1001,0,1055,0,1021
"2017-05-01 19:30:41,090","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,43.03,500,100,50,0,0,1002,0,1272,0,1018
"2017-05-01 19:33:35,958","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,40.55,500,100,50,0,0,1000,0,1065,0,1013
"2017-05-01 19:36:25,439","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,38.19,500,100,50,0,0,1003,0,1020,0,1010
"2017-05-01 19:39:12,303","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,37.93,500,100,50,0,0,1000,0,1085,0,1012
"2017-05-01 19:42:02,625","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,38.28,500,100,50,0,0,1002,0,1473,0,1003
"2017-05-01 19:44:52,827","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,38.15,500,100,50,0,0,1011,0,1020,0,1028
