"2017-05-01 14:03:40,748",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Tot. fit time,Training sets,Testing sets,Distractor period,Point (success),Fully correct seq.,Mispredicted time steps,2 fully correct seq.,2 mispredicted time steps,3 fully correct seq.,3 mispredicted time steps
"2017-05-01 14:03:46,316","1,1,1","0,0,0",110,7,7,7,True,LinearRegression,0.17,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-01 14:03:51,869","1,1,1","0,0,0",110,7,7,7,True,LinearRegression,0.16,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-01 14:03:57,437","1,1,1","0,0,0",110,7,7,7,True,LinearRegression,0.15,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-01 14:04:02,928","1,1,1","0,0,0",110,7,7,7,True,LinearRegression,0.16,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-01 14:04:08,521","1,1,1","0,0,0",110,7,7,7,True,LinearRegression,0.16,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-01 14:04:14,288","1,1,1","0,0,0",110,7,7,7,True,LinearRegression,0.18,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-01 14:04:19,857","1,1,1","0,0,0",110,7,7,7,True,LinearRegression,0.17,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-01 14:04:25,475","1,1,1","0,0,0",110,7,7,7,True,LinearRegression,0.15,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-01 14:04:31,061","1,1,1","0,0,0",110,7,7,7,True,LinearRegression,0.16,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-01 14:04:36,605","1,1,1","0,0,0",110,7,7,7,True,LinearRegression,0.16,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-01 14:04:42,122","1,1,1","0,0,0",110,7,7,7,True,LinearRegression,0.15,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-01 14:04:47,689","1,1,1","0,0,0",110,7,7,7,True,LinearRegression,0.16,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-01 14:04:53,295","1,1,1","0,0,0",110,7,7,7,True,LinearRegression,0.17,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-01 14:04:58,919","1,1,1","0,0,0",110,7,7,7,True,LinearRegression,0.16,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-01 14:05:04,523","1,1,1","0,0,0",110,7,7,7,True,LinearRegression,0.18,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-01 14:05:10,154","1,1,1","0,0,0",110,7,7,7,True,LinearRegression,0.17,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-01 14:05:15,741","1,1,1","0,0,0",110,7,7,7,True,LinearRegression,0.17,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-01 14:05:21,274","1,1,1","0,0,0",110,7,7,7,True,LinearRegression,0.16,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-01 14:05:26,906","1,1,1","0,0,0",110,7,7,7,True,LinearRegression,0.19,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-01 14:05:32,376","1,1,1","0,0,0",110,7,7,7,True,LinearRegression,0.16,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-01 14:05:38,269","1,1,1","0,0,0",110,7,7,7,True,LinearRegression,0.16,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-01 14:05:44,015","1,1,1","0,0,0",110,7,7,7,True,LinearRegression,0.16,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-01 14:05:49,678","1,1,1","0,0,0",110,7,7,7,True,LinearRegression,0.15,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-01 14:05:55,381","1,1,1","0,0,0",110,7,7,7,True,LinearRegression,0.17,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-01 14:06:00,981","1,1,1","0,0,0",110,7,7,7,True,LinearRegression,0.18,500,100,50,0,0,1000,0,1000,0,1000
