"2017-05-01 23:45:29,704",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Tot. fit time,Training sets,Testing sets,Distractor period,Point (success),Fully correct seq.,Mispredicted time steps,2 fully correct seq.,2 mispredicted time steps,3 fully correct seq.,3 mispredicted time steps
"2017-05-01 23:49:04,135","16,16,16","20,20,20",106,7,7,7,True,LinearRegression,48.06,500,100,50,0,0,1032,0,1364,0,1078
"2017-05-01 23:52:35,767","16,16,16","20,20,20",106,7,7,7,True,LinearRegression,44.73,500,100,50,0,0,1017,0,1211,0,1115
"2017-05-01 23:55:46,510","16,16,16","20,20,20",106,7,7,7,True,LinearRegression,41.83,500,100,50,0,0,1033,0,1119,0,1111
"2017-05-01 23:59:23,048","16,16,16","20,20,20",106,7,7,7,True,LinearRegression,47.55,500,100,50,0,0,1049,0,1072,0,1123
"2017-05-02 00:02:55,470","16,16,16","20,20,20",106,7,7,7,True,LinearRegression,47.39,500,100,50,0,0,1023,0,1141,0,1195
"2017-05-02 00:06:35,645","16,16,16","20,20,20",106,7,7,7,True,LinearRegression,48.08,500,100,50,0,0,1026,0,1206,0,1216
"2017-05-02 00:10:12,369","16,16,16","20,20,20",106,7,7,7,True,LinearRegression,47.42,500,100,50,0,0,1030,0,1169,0,1074
"2017-05-02 00:13:48,717","16,16,16","20,20,20",106,7,7,7,True,LinearRegression,46.29,500,100,50,0,0,1027,0,1210,0,1149
"2017-05-02 00:17:30,447","16,16,16","20,20,20",106,7,7,7,True,LinearRegression,46.83,500,100,50,0,0,1038,0,1176,0,1105
"2017-05-02 00:21:11,456","16,16,16","20,20,20",106,7,7,7,True,LinearRegression,47.82,500,100,50,0,0,1029,0,1566,0,1012
"2017-05-02 00:24:49,380","16,16,16","20,20,20",106,7,7,7,True,LinearRegression,47.03,500,100,50,0,0,1026,0,1233,0,1073
"2017-05-02 00:28:27,450","16,16,16","20,20,20",106,7,7,7,True,LinearRegression,47.69,500,100,50,0,0,1065,0,1184,0,1173
"2017-05-02 00:32:04,666","16,16,16","20,20,20",106,7,7,7,True,LinearRegression,49.60,500,100,50,0,0,1047,0,1136,0,1132
"2017-05-02 00:35:31,871","16,16,16","20,20,20",106,7,7,7,True,LinearRegression,45.61,500,100,50,0,0,1026,0,1159,0,1107
"2017-05-02 00:39:02,279","16,16,16","20,20,20",106,7,7,7,True,LinearRegression,44.37,500,100,50,0,0,1044,0,1268,0,1109
"2017-05-02 00:42:33,142","16,16,16","20,20,20",106,7,7,7,True,LinearRegression,43.88,500,100,50,0,0,1032,0,1135,0,1090
"2017-05-02 00:46:00,825","16,16,16","20,20,20",106,7,7,7,True,LinearRegression,43.48,500,100,50,0,0,1033,0,1191,0,1124
"2017-05-02 00:49:15,976","16,16,16","20,20,20",106,7,7,7,True,LinearRegression,43.07,500,100,50,0,0,1031,0,1099,0,1089
"2017-05-02 00:52:29,487","16,16,16","20,20,20",106,7,7,7,True,LinearRegression,40.16,500,100,50,0,0,1052,0,1220,0,1076
"2017-05-02 00:55:26,086","16,16,16","20,20,20",106,7,7,7,True,LinearRegression,37.76,500,100,50,0,0,1010,0,1096,0,1206
"2017-05-02 00:58:23,960","16,16,16","20,20,20",106,7,7,7,True,LinearRegression,37.81,500,100,50,0,0,1056,0,1214,0,1205
"2017-05-02 01:01:23,760","16,16,16","20,20,20",106,7,7,7,True,LinearRegression,38.06,500,100,50,0,0,1036,0,1240,0,1089
"2017-05-02 01:04:23,926","16,16,16","20,20,20",106,7,7,7,True,LinearRegression,37.70,500,100,50,0,0,1028,0,1150,0,1120
"2017-05-02 01:07:28,139","16,16,16","20,20,20",106,7,7,7,True,LinearRegression,38.34,500,100,50,0,0,1032,0,1441,0,1075
"2017-05-02 01:10:31,903","16,16,16","20,20,20",106,7,7,7,True,LinearRegression,38.53,500,100,50,0,0,1013,0,1083,0,1133
