"2017-05-01 16:58:06,349",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Tot. fit time,Training sets,Testing sets,Distractor period,Point (success),Fully correct seq.,Mispredicted time steps,2 fully correct seq.,2 mispredicted time steps,3 fully correct seq.,3 mispredicted time steps
"2017-05-01 17:01:32,590","16,16,16","20,20,20",182,7,7,7,True,LinearRegression,46.48,500,100,50,0,0,1000,0,1001,0,1000
"2017-05-01 17:05:06,413","16,16,16","20,20,20",182,7,7,7,True,LinearRegression,46.78,500,100,50,0,0,1001,0,1002,0,1001
"2017-05-01 17:08:33,658","16,16,16","20,20,20",182,7,7,7,True,LinearRegression,46.59,500,100,50,0,0,1001,0,1000,0,1000
"2017-05-01 17:12:04,400","16,16,16","20,20,20",182,7,7,7,True,LinearRegression,46.85,500,100,50,0,0,1001,0,1001,0,1001
"2017-05-01 17:15:31,838","16,16,16","20,20,20",182,7,7,7,True,LinearRegression,47.74,500,100,50,0,0,1000,0,1001,0,1000
"2017-05-01 17:18:59,576","16,16,16","20,20,20",182,7,7,7,True,LinearRegression,47.09,500,100,50,0,0,1000,0,1000,0,1001
"2017-05-01 17:22:26,575","16,16,16","20,20,20",182,7,7,7,True,LinearRegression,47.50,500,100,50,0,0,1001,0,1000,0,1001
"2017-05-01 17:25:54,081","16,16,16","20,20,20",182,7,7,7,True,LinearRegression,47.16,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-01 17:29:20,873","16,16,16","20,20,20",182,7,7,7,True,LinearRegression,47.75,500,100,50,0,0,1001,0,1000,0,1001
"2017-05-01 17:32:49,800","16,16,16","20,20,20",182,7,7,7,True,LinearRegression,47.37,500,100,50,0,0,1000,0,1000,0,1001
"2017-05-01 17:36:16,484","16,16,16","20,20,20",182,7,7,7,True,LinearRegression,47.11,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-01 17:39:45,028","16,16,16","20,20,20",182,7,7,7,True,LinearRegression,47.20,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-01 17:43:08,954","16,16,16","20,20,20",182,7,7,7,True,LinearRegression,46.99,500,100,50,0,0,1001,0,1000,0,1000
"2017-05-01 17:46:33,621","16,16,16","20,20,20",182,7,7,7,True,LinearRegression,46.91,500,100,50,0,0,1001,0,1000,0,1001
"2017-05-01 17:49:59,601","16,16,16","20,20,20",182,7,7,7,True,LinearRegression,47.52,500,100,50,0,0,1000,0,1000,0,1002
"2017-05-01 17:53:25,741","16,16,16","20,20,20",182,7,7,7,True,LinearRegression,46.48,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-01 17:56:55,766","16,16,16","20,20,20",182,7,7,7,True,LinearRegression,46.65,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-01 18:00:21,965","16,16,16","20,20,20",182,7,7,7,True,LinearRegression,47.44,500,100,50,0,0,1003,0,1001,0,1000
"2017-05-01 18:03:50,037","16,16,16","20,20,20",182,7,7,7,True,LinearRegression,46.67,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-01 18:07:15,111","16,16,16","20,20,20",182,7,7,7,True,LinearRegression,47.08,500,100,50,0,0,1000,0,1002,0,1000
"2017-05-01 18:10:41,525","16,16,16","20,20,20",182,7,7,7,True,LinearRegression,46.61,500,100,50,0,0,1000,0,1001,0,1001
"2017-05-01 18:14:11,708","16,16,16","20,20,20",182,7,7,7,True,LinearRegression,47.24,500,100,50,0,0,1000,0,1001,0,1001
"2017-05-01 18:17:37,293","16,16,16","20,20,20",182,7,7,7,True,LinearRegression,46.80,500,100,50,0,0,1002,0,1000,0,1000
"2017-05-01 18:21:03,196","16,16,16","20,20,20",182,7,7,7,True,LinearRegression,47.21,500,100,50,0,0,1000,0,1001,0,1001
"2017-05-01 18:24:34,382","16,16,16","20,20,20",182,7,7,7,True,LinearRegression,47.09,500,100,50,0,0,1001,0,1001,0,1000
