"2017-05-01 21:01:55,923",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Tot. fit time,Training sets,Testing sets,Distractor period,Point (success),Fully correct seq.,Mispredicted time steps,2 fully correct seq.,2 mispredicted time steps,3 fully correct seq.,3 mispredicted time steps
"2017-05-01 21:04:58,051","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,41.86,500,100,50,0,0,1018,0,1008,0,1032
"2017-05-01 21:07:53,412","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,39.82,500,100,50,0,0,1052,0,1286,0,1034
"2017-05-01 21:10:48,898","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,39.32,500,100,50,0,0,1091,0,3931,0,1001
"2017-05-01 21:13:44,988","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,39.43,500,100,50,0,0,1002,0,1090,0,1300
"2017-05-01 21:16:43,465","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,39.67,500,100,50,0,0,1008,0,1262,0,1137
"2017-05-01 21:19:41,664","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,40.14,500,100,50,0,0,1005,0,1402,0,1322
"2017-05-01 21:22:39,042","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,39.72,500,100,50,0,0,1015,0,1025,0,1387
"2017-05-01 21:25:37,356","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,40.00,500,100,50,0,0,1037,0,1057,0,1012
"2017-05-01 21:28:35,574","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,39.11,500,100,50,0,0,1000,0,1070,0,1005
"2017-05-01 21:31:33,057","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,40.39,500,100,50,0,0,1134,0,1331,0,1044
"2017-05-01 21:34:31,200","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,39.18,500,100,50,0,0,1065,0,1254,0,1210
"2017-05-01 21:37:30,203","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,40.32,500,100,50,0,0,1013,0,1263,0,1054
"2017-05-01 21:40:27,415","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,39.00,500,100,50,0,0,1009,0,1061,0,1030
"2017-05-01 21:43:25,874","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,39.47,500,100,50,0,0,1019,0,1068,0,1040
"2017-05-01 21:46:22,063","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,38.95,500,100,50,0,0,1014,0,1266,0,1002
"2017-05-01 21:49:21,525","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,39.25,500,100,50,0,0,1004,0,1042,0,1014
"2017-05-01 21:52:55,966","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,47.13,500,100,50,0,0,1011,0,1010,0,1302
"2017-05-01 21:56:32,774","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,49.24,500,100,50,0,0,1122,0,1130,0,1037
"2017-05-01 22:00:08,218","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,49.00,500,100,50,0,0,1048,0,1382,0,1059
"2017-05-01 22:03:38,628","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,47.88,500,100,50,0,0,1009,0,1310,0,1079
"2017-05-01 22:07:09,952","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,47.30,500,100,50,0,0,1027,0,1187,0,1199
"2017-05-01 22:10:39,943","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,46.93,500,100,50,0,0,1015,0,1228,0,1019
"2017-05-01 22:14:15,882","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,47.88,500,100,50,0,0,1041,0,1076,0,1021
"2017-05-01 22:17:49,037","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,49.04,500,100,50,0,0,1019,0,1058,0,1025
"2017-05-01 22:21:19,490","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,48.39,500,100,50,0,0,1004,0,1170,0,1007
