"2017-05-02 00:57:39,440",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Tot. fit time,Training sets,Testing sets,Distractor period,Point (success),Fully correct seq.,Mispredicted time steps,2 fully correct seq.,2 mispredicted time steps,3 fully correct seq.,3 mispredicted time steps
"2017-05-02 01:00:27,755","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.42,500,100,50,0,0,1098,0,2620,0,1337
"2017-05-02 01:03:24,176","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,39.00,500,100,50,0,0,1152,0,1921,0,1004
"2017-05-02 01:06:14,335","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.30,500,100,50,0,0,1086,0,2620,0,1545
"2017-05-02 01:09:07,739","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.57,500,100,50,0,0,1081,0,2731,0,1382
"2017-05-02 01:12:02,486","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.29,500,100,50,0,0,1071,0,1918,0,1009
"2017-05-02 01:14:54,755","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.34,500,100,50,0,0,1119,0,2877,0,1557
"2017-05-02 01:17:49,174","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.63,500,100,50,0,0,1096,0,2814,0,1205
"2017-05-02 01:20:40,495","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.68,500,100,50,0,0,1092,0,2112,0,1008
"2017-05-02 01:23:30,754","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.42,500,100,50,0,0,1092,0,2701,0,1518
"2017-05-02 01:26:26,017","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.43,500,100,50,0,0,1092,0,2295,0,1035
"2017-05-02 01:29:19,587","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.50,500,100,50,0,0,1119,0,2710,0,1517
"2017-05-02 01:32:10,683","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.50,500,100,50,0,0,1121,0,2639,0,1324
"2017-05-02 01:35:02,391","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.31,500,100,50,0,0,1094,0,2845,0,1631
"2017-05-02 01:37:56,329","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.55,500,100,50,0,0,1066,0,2559,0,1126
"2017-05-02 01:40:50,559","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.59,500,100,50,0,0,1103,0,2479,0,1161
"2017-05-02 01:43:42,987","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.58,500,100,50,0,0,1058,0,2571,0,1287
"2017-05-02 01:46:33,969","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.52,500,100,50,0,0,1064,0,2291,0,1053
"2017-05-02 01:49:28,225","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.26,500,100,50,0,0,1085,0,2598,0,1344
"2017-05-02 01:52:19,622","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.38,500,100,50,0,0,1098,0,2661,0,1342
"2017-05-02 01:55:11,330","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.54,500,100,50,0,0,1089,0,2259,0,1038
"2017-05-02 01:58:05,435","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.52,500,100,50,0,0,1100,0,2903,0,1453
"2017-05-02 02:00:52,171","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.57,500,100,50,0,0,1078,0,2371,0,1149
"2017-05-02 02:03:45,162","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.14,500,100,50,0,0,1097,0,2743,0,1344
"2017-05-02 02:06:39,792","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.38,500,100,50,0,0,1106,0,2846,0,1493
"2017-05-02 02:09:24,874","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.01,500,100,50,0,0,1074,0,2871,0,1642
