"2017-05-01 15:28:34,014",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Tot. fit time,Training sets,Testing sets,Distractor period,Point (success),Fully correct seq.,Mispredicted time steps,2 fully correct seq.,2 mispredicted time steps,3 fully correct seq.,3 mispredicted time steps
"2017-05-01 15:32:03,309","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,47.25,500,100,50,0,0,1001,0,1004,0,1017
"2017-05-01 15:35:36,669","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,47.43,500,100,50,0,0,1006,0,1014,0,1007
"2017-05-01 15:39:11,757","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,47.19,500,100,50,0,0,1012,0,1043,0,1007
"2017-05-01 15:42:47,182","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,47.88,500,100,50,0,0,1002,0,1018,0,1075
"2017-05-01 15:46:20,264","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,47.64,500,100,50,0,0,1003,0,1003,0,1030
"2017-05-01 15:49:51,928","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,46.82,500,100,50,0,0,1003,0,1055,0,1150
"2017-05-01 15:53:20,100","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,46.98,500,100,50,0,0,1006,0,1122,0,1020
"2017-05-01 15:56:52,805","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,46.95,500,100,50,0,0,1002,0,1032,0,1045
"2017-05-01 16:00:24,945","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,47.43,500,100,50,0,0,1002,0,1006,0,1010
"2017-05-01 16:03:55,982","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,47.51,500,100,50,0,0,1010,0,1063,0,1005
"2017-05-01 16:06:57,730","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,41.23,500,100,50,0,0,1017,0,1077,0,1005
"2017-05-01 16:09:46,478","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,38.70,500,100,50,0,0,1015,0,1028,0,1044
"2017-05-01 16:12:36,081","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,38.36,500,100,50,0,0,1000,0,1077,0,1002
"2017-05-01 16:15:25,427","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,38.42,500,100,50,0,0,1004,0,1066,0,1009
"2017-05-01 16:18:32,974","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,41.06,500,100,50,0,0,1002,0,1233,0,1009
"2017-05-01 16:22:04,467","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,46.64,500,100,50,0,0,1003,0,1005,0,1194
"2017-05-01 16:25:37,227","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,46.81,500,100,50,0,0,1005,0,1409,0,1005
"2017-05-01 16:29:09,693","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,47.42,500,100,50,0,0,1005,0,1037,0,1048
"2017-05-01 16:32:40,078","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,46.92,500,100,50,0,0,1004,0,1028,0,1001
"2017-05-01 16:36:12,169","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,47.37,500,100,50,0,0,1003,0,1017,0,1005
"2017-05-01 16:39:46,939","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,47.87,500,100,50,0,0,1005,0,1032,0,1056
"2017-05-01 16:43:21,530","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,47.31,500,100,50,0,0,1003,0,1030,0,1003
"2017-05-01 16:46:53,772","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,47.16,500,100,50,0,0,1004,0,1015,0,1069
"2017-05-01 16:50:25,044","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,45.98,500,100,50,0,0,1007,0,1026,0,1051
"2017-05-01 16:54:00,039","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,47.37,500,100,50,0,0,1013,0,1024,0,1021
