"2017-05-01 18:22:01,918",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Tot. fit time,Training sets,Testing sets,Distractor period,Point (success),Fully correct seq.,Mispredicted time steps,2 fully correct seq.,2 mispredicted time steps,3 fully correct seq.,3 mispredicted time steps
"2017-05-01 18:25:32,850","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,49.50,500,100,50,0,0,1002,0,1228,0,1019
"2017-05-01 18:29:10,749","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,47.33,500,100,50,0,0,1001,0,1029,0,1209
"2017-05-01 18:32:46,208","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,48.57,500,100,50,0,0,1000,0,1105,0,1037
"2017-05-01 18:36:23,269","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,48.25,500,100,50,0,0,1000,0,1003,0,1079
"2017-05-01 18:39:57,076","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,48.25,500,100,50,0,0,1003,0,1052,0,1005
"2017-05-01 18:43:31,641","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,49.23,500,100,50,0,0,1002,0,2379,0,1000
"2017-05-01 18:47:02,142","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,48.61,500,100,50,0,0,1000,0,1058,0,1010
"2017-05-01 18:50:40,124","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,49.94,500,100,50,0,0,1002,0,1047,0,1007
"2017-05-01 18:54:10,915","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,46.69,500,100,50,0,0,1000,0,2412,0,1014
"2017-05-01 18:57:42,647","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,47.12,500,100,50,0,0,1000,0,1017,0,1079
"2017-05-01 19:01:20,731","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,48.91,500,100,50,0,0,1008,0,1012,0,1031
"2017-05-01 19:04:55,464","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,47.09,500,100,50,0,0,1003,0,1007,0,1433
"2017-05-01 19:08:26,920","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,48.57,500,100,50,0,0,1001,0,1020,0,1050
"2017-05-01 19:12:02,264","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,48.90,500,100,50,0,0,1000,0,1016,0,1016
"2017-05-01 19:15:38,793","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,49.04,500,100,50,0,0,1001,0,1168,0,1164
"2017-05-01 19:19:16,910","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,49.02,500,100,50,0,0,1002,0,1012,0,1276
"2017-05-01 19:22:46,030","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,44.74,500,100,50,0,0,1001,0,1246,0,1008
"2017-05-01 19:25:48,386","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,40.95,500,100,50,0,0,1001,0,1005,0,1011
"2017-05-01 19:28:57,722","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,42.41,500,100,50,0,0,1002,0,1027,0,1013
"2017-05-01 19:32:07,813","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,43.48,500,100,50,0,0,1000,0,1026,0,1098
"2017-05-01 19:35:06,746","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,38.53,500,100,50,0,0,1002,0,1063,0,1016
"2017-05-01 19:38:02,376","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,40.31,500,100,50,0,0,1003,0,1057,0,1040
"2017-05-01 19:40:57,822","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,39.47,500,100,50,0,0,1000,0,1024,0,1030
"2017-05-01 19:43:54,025","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,38.64,500,100,50,0,0,1000,0,1050,0,1051
"2017-05-01 19:46:51,430","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,38.74,500,100,50,0,0,1002,0,2264,0,1003
