"2017-05-02 12:03:24,077",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Tot. fit time,Training sets,Testing sets,Distractor period,Point (success),Fully correct seq.,Mispredicted time steps,2 fully correct seq.,2 mispredicted time steps,3 fully correct seq.,3 mispredicted time steps
"2017-05-02 12:06:52,650","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,42.31,500,100,50,0,0,1030,0,2081,0,1054
"2017-05-02 12:10:21,171","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,42.42,500,100,50,0,0,1035,0,2082,0,1182
"2017-05-02 12:13:49,099","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,41.97,500,100,50,0,0,1024,0,2339,0,1106
"2017-05-02 12:17:18,909","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,42.25,500,100,50,0,0,1037,0,2296,0,1074
"2017-05-02 12:20:48,607","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,42.61,500,100,50,0,0,1034,0,1951,0,1229
"2017-05-02 12:23:49,236","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,38.06,500,100,50,0,0,1044,0,2182,0,1010
"2017-05-02 12:26:38,245","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,36.12,500,100,50,0,0,1022,0,1998,0,1078
"2017-05-02 12:29:47,760","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,59.74,500,100,50,0,0,1037,0,2098,0,1339
"2017-05-02 12:32:36,399","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,35.43,500,100,50,0,0,1026,0,1819,0,1102
"2017-05-02 12:35:25,824","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,36.38,500,100,50,0,0,1059,0,2267,0,1214
"2017-05-02 12:38:14,337","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,35.52,500,100,50,0,0,1032,0,2141,0,1312
"2017-05-02 12:41:01,124","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,35.53,500,100,50,0,0,1040,0,1681,0,1018
"2017-05-02 12:43:49,408","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,35.51,500,100,50,0,0,1050,0,1899,0,1092
"2017-05-02 12:46:38,767","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,35.75,500,100,50,0,0,1126,0,2055,0,1080
"2017-05-02 12:49:26,094","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,35.39,500,100,50,0,0,1051,0,2274,0,1098
"2017-05-02 12:52:43,637","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,64.39,500,100,50,0,0,1040,0,1957,0,1308
"2017-05-02 12:55:32,587","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,35.52,500,100,50,0,0,1029,0,1859,0,1427
"2017-05-02 12:58:31,111","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,46.44,500,100,50,0,0,1034,0,1918,0,1316
"2017-05-02 13:01:19,509","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,35.66,500,100,50,0,0,1034,0,1720,0,1243
"2017-05-02 13:04:17,789","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,45.22,500,100,50,0,0,1048,0,2348,0,1300
"2017-05-02 13:07:03,673","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,37.52,500,100,50,0,0,1045,0,2263,0,1052
"2017-05-02 13:10:00,066","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,44.34,500,100,50,0,0,1039,0,2342,0,1144
"2017-05-02 13:12:59,442","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,45.87,500,100,50,0,0,1038,0,2175,0,1195
"2017-05-02 13:15:48,050","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,35.84,500,100,50,0,0,1029,0,2289,0,1126
"2017-05-02 13:18:35,935","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,35.85,500,100,50,0,0,1037,0,1861,0,1083
