"2017-05-04 20:07:24,750",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,D,Tot. fit time,Final misclassif.,1 out of,1 misclassif,2 out of,2 misclassif,3 out of,3 misclassif
"2017-05-04 20:13:57,818","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,64.71,94,1480,616,1480,580,370,94
"2017-05-04 20:20:36,549","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,71.82,103,1480,598,1480,535,370,103
"2017-05-04 20:27:09,191","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,63.65,92,1480,607,1480,559,370,92
"2017-05-04 20:33:35,958","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,55.75,87,1480,599,1480,551,370,87
"2017-05-04 20:40:03,023","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,60.31,97,1480,628,1480,530,370,97
"2017-05-04 20:46:34,051","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,62.97,96,1480,627,1480,547,370,96
"2017-05-04 20:53:03,540","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,60.89,81,1480,613,1480,562,370,81
"2017-05-04 20:59:39,698","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,68.16,98,1480,615,1480,580,370,98
"2017-05-04 21:06:14,552","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,64.06,92,1480,614,1480,569,370,92
"2017-05-04 21:12:26,115","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,43.50,94,1480,601,1480,541,370,94
"2017-05-04 21:18:52,101","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,56.02,91,1480,616,1480,557,370,91
"2017-05-04 21:25:25,507","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,63.30,97,1480,595,1480,529,370,97
"2017-05-04 21:31:45,828","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,48.46,100,1480,636,1480,563,370,100
"2017-05-04 21:38:08,491","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,50.01,88,1480,600,1480,518,370,88
"2017-05-04 21:44:33,634","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,58.00,90,1480,590,1480,565,370,90
"2017-05-04 21:51:00,683","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,59.07,89,1480,585,1480,554,370,89
"2017-05-04 21:57:18,432","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,47.67,89,1480,596,1480,554,370,89
"2017-05-04 22:03:43,970","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,62.88,88,1480,601,1480,545,370,88
"2017-05-04 22:10:23,024","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,70.30,102,1480,607,1480,519,370,102
"2017-05-04 22:16:41,232","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,51.21,90,1480,616,1480,587,370,90
"2017-05-04 22:23:20,426","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,65.14,94,1480,593,1480,581,370,94
"2017-05-04 22:29:52,567","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,65.95,92,1480,587,1480,541,370,92
"2017-05-04 22:36:13,415","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,54.67,85,1480,598,1480,550,370,85
"2017-05-04 22:42:54,046","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,69.38,89,1480,586,1480,537,370,89
"2017-05-04 22:49:18,204","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,60.78,98,1480,617,1480,545,370,98
