"2017-05-02 04:49:15,785",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Tot. fit time,Training sets,Testing sets,Distractor period,Point (success),Fully correct seq.,Mispredicted time steps,2 fully correct seq.,2 mispredicted time steps,3 fully correct seq.,3 mispredicted time steps
"2017-05-02 04:52:05,676","16,16,16","20,20,20",62,7,7,7,True,LinearRegression,38.22,500,100,50,0,0,1001,0,1000,0,1001
"2017-05-02 04:54:56,055","16,16,16","20,20,20",62,7,7,7,True,LinearRegression,38.16,500,100,50,0,0,1000,0,1003,0,1001
"2017-05-02 04:57:46,478","16,16,16","20,20,20",62,7,7,7,True,LinearRegression,37.96,500,100,50,0,0,1002,0,1004,0,1004
"2017-05-02 05:00:38,604","16,16,16","20,20,20",62,7,7,7,True,LinearRegression,38.37,500,100,50,0,0,1003,0,1001,0,1001
"2017-05-02 05:03:33,284","16,16,16","20,20,20",62,7,7,7,True,LinearRegression,39.12,500,100,50,0,0,1000,0,1004,0,1003
"2017-05-02 05:06:25,571","16,16,16","20,20,20",62,7,7,7,True,LinearRegression,38.16,500,100,50,0,0,1002,0,1002,0,1001
"2017-05-02 05:09:17,299","16,16,16","20,20,20",62,7,7,7,True,LinearRegression,38.56,500,100,50,0,0,1001,0,1007,0,1002
"2017-05-02 05:12:09,330","16,16,16","20,20,20",62,7,7,7,True,LinearRegression,38.06,500,100,50,0,0,1000,0,1002,0,1003
"2017-05-02 05:15:01,044","16,16,16","20,20,20",62,7,7,7,True,LinearRegression,38.79,500,100,50,0,0,1001,0,1002,0,1001
"2017-05-02 05:17:53,016","16,16,16","20,20,20",62,7,7,7,True,LinearRegression,38.75,500,100,50,0,0,1002,0,1012,0,1001
"2017-05-02 05:20:45,784","16,16,16","20,20,20",62,7,7,7,True,LinearRegression,37.93,500,100,50,0,0,1001,0,1003,0,1001
"2017-05-02 05:23:37,132","16,16,16","20,20,20",62,7,7,7,True,LinearRegression,38.33,500,100,50,0,0,1000,0,1003,0,1002
"2017-05-02 05:26:30,167","16,16,16","20,20,20",62,7,7,7,True,LinearRegression,38.71,500,100,50,0,0,1000,0,1006,0,1002
"2017-05-02 05:29:21,812","16,16,16","20,20,20",62,7,7,7,True,LinearRegression,38.18,500,100,50,0,0,1000,0,1001,0,1001
"2017-05-02 05:32:14,097","16,16,16","20,20,20",62,7,7,7,True,LinearRegression,38.66,500,100,50,0,0,1002,0,1000,0,1001
"2017-05-02 05:35:07,704","16,16,16","20,20,20",62,7,7,7,True,LinearRegression,38.38,500,100,50,0,0,1000,0,1004,0,1000
"2017-05-02 05:37:59,906","16,16,16","20,20,20",62,7,7,7,True,LinearRegression,38.12,500,100,50,0,0,1003,0,1000,0,1000
"2017-05-02 05:40:50,952","16,16,16","20,20,20",62,7,7,7,True,LinearRegression,38.03,500,100,50,0,0,1001,0,1001,0,1002
"2017-05-02 05:43:40,268","16,16,16","20,20,20",62,7,7,7,True,LinearRegression,38.09,500,100,50,0,0,1001,0,1006,0,1002
"2017-05-02 05:46:30,048","16,16,16","20,20,20",62,7,7,7,True,LinearRegression,38.56,500,100,50,0,0,1002,0,1017,0,1005
"2017-05-02 05:49:21,179","16,16,16","20,20,20",62,7,7,7,True,LinearRegression,38.32,500,100,50,0,0,1001,0,1003,0,1003
"2017-05-02 05:52:10,524","16,16,16","20,20,20",62,7,7,7,True,LinearRegression,38.08,500,100,50,0,0,1001,0,1002,0,1002
"2017-05-02 05:55:00,976","16,16,16","20,20,20",62,7,7,7,True,LinearRegression,38.00,500,100,50,0,0,1000,0,1001,0,1002
"2017-05-02 05:57:50,947","16,16,16","20,20,20",62,7,7,7,True,LinearRegression,38.19,500,100,50,0,0,1000,0,1000,0,1002
"2017-05-02 06:00:41,633","16,16,16","20,20,20",62,7,7,7,True,LinearRegression,38.11,500,100,50,0,0,1001,0,1004,0,1003
