"2017-05-01 16:55:02,790",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Tot. fit time,Training sets,Testing sets,Distractor period,Point (success),Fully correct seq.,Mispredicted time steps,2 fully correct seq.,2 mispredicted time steps,3 fully correct seq.,3 mispredicted time steps
"2017-05-01 16:58:28,797","16,16,16","20,20,20",182,7,7,7,True,LinearRegression,47.02,500,100,50,0,0,1000,0,1001,0,1002
"2017-05-01 17:01:57,237","16,16,16","20,20,20",182,7,7,7,True,LinearRegression,47.00,500,100,50,0,0,1002,0,1002,0,1000
"2017-05-01 17:05:19,160","16,16,16","20,20,20",182,7,7,7,True,LinearRegression,47.29,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-01 17:08:57,478","16,16,16","20,20,20",182,7,7,7,True,LinearRegression,50.81,500,100,50,0,0,1000,0,1002,0,1001
"2017-05-01 17:12:24,857","16,16,16","20,20,20",182,7,7,7,True,LinearRegression,48.09,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-01 17:15:57,534","16,16,16","20,20,20",182,7,7,7,True,LinearRegression,48.44,500,100,50,0,0,1000,0,1000,0,1001
"2017-05-01 17:19:29,371","16,16,16","20,20,20",182,7,7,7,True,LinearRegression,48.95,500,100,50,0,0,1002,0,1001,0,1002
"2017-05-01 17:23:06,384","16,16,16","20,20,20",182,7,7,7,True,LinearRegression,49.04,500,100,50,0,0,1000,0,1003,0,1000
"2017-05-01 17:26:35,288","16,16,16","20,20,20",182,7,7,7,True,LinearRegression,49.91,500,100,50,0,0,1001,0,1000,0,1001
"2017-05-01 17:30:05,963","16,16,16","20,20,20",182,7,7,7,True,LinearRegression,49.66,500,100,50,0,0,1001,0,1001,0,1002
"2017-05-01 17:33:40,924","16,16,16","20,20,20",182,7,7,7,True,LinearRegression,47.90,500,100,50,0,0,1002,0,1003,0,1000
"2017-05-01 17:37:07,297","16,16,16","20,20,20",182,7,7,7,True,LinearRegression,47.23,500,100,50,0,0,1000,0,1000,0,1002
"2017-05-01 17:40:38,740","16,16,16","20,20,20",182,7,7,7,True,LinearRegression,50.73,500,100,50,0,0,1000,0,1002,0,1000
"2017-05-01 17:44:05,118","16,16,16","20,20,20",182,7,7,7,True,LinearRegression,47.13,500,100,50,0,0,1000,0,1001,0,1001
"2017-05-01 17:47:31,376","16,16,16","20,20,20",182,7,7,7,True,LinearRegression,47.75,500,100,50,0,0,1000,0,1002,0,1001
"2017-05-01 17:50:58,682","16,16,16","20,20,20",182,7,7,7,True,LinearRegression,48.54,500,100,50,0,0,1000,0,1001,0,1000
"2017-05-01 17:54:27,389","16,16,16","20,20,20",182,7,7,7,True,LinearRegression,48.40,500,100,50,0,0,1000,0,1000,0,1001
"2017-05-01 17:57:59,800","16,16,16","20,20,20",182,7,7,7,True,LinearRegression,49.30,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-01 18:01:26,543","16,16,16","20,20,20",182,7,7,7,True,LinearRegression,48.56,500,100,50,0,0,1000,0,1002,0,1001
"2017-05-01 18:04:51,515","16,16,16","20,20,20",182,7,7,7,True,LinearRegression,46.51,500,100,50,0,0,1002,0,1004,0,1000
"2017-05-01 18:08:15,461","16,16,16","20,20,20",182,7,7,7,True,LinearRegression,46.16,500,100,50,0,0,1002,0,1000,0,1000
"2017-05-01 18:11:39,590","16,16,16","20,20,20",182,7,7,7,True,LinearRegression,47.47,500,100,50,0,0,1001,0,1000,0,1000
"2017-05-01 18:15:04,800","16,16,16","20,20,20",182,7,7,7,True,LinearRegression,45.86,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-01 18:18:36,349","16,16,16","20,20,20",182,7,7,7,True,LinearRegression,48.06,500,100,50,0,0,1002,0,1002,0,1002
"2017-05-01 18:22:00,898","16,16,16","20,20,20",182,7,7,7,True,LinearRegression,47.02,500,100,50,0,0,1001,0,1000,0,1000
