"2017-05-02 19:51:35,058",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Tot. fit time,Training sets,Testing sets,Distractor period,Point (success),1 fully correct seq.,1 mispredicted time steps,2 fully correct seq.,2 mispredicted time steps,3 fully correct seq.,3 mispredicted time steps,4 fully correct seq.,4 mispredicted time steps,5 fully correct seq.,5 mispredicted time steps
"2017-05-02 19:52:41,077","30,30,30,30,30","30,30,30,30,30",62,4,0,0,True,LinearRegression,37.49,32,32,200,0,1,60,10,39,17,18,19,14,23,11
"2017-05-02 19:53:46,548","30,30,30,30,30","30,30,30,30,30",62,4,0,0,True,LinearRegression,37.17,32,32,200,0,1,64,12,31,19,17,24,12,28,5
"2017-05-02 19:54:51,602","30,30,30,30,30","30,30,30,30,30",62,4,0,0,True,LinearRegression,36.89,32,32,200,0,3,58,15,24,25,8,26,6,26,6
"2017-05-02 19:55:57,728","30,30,30,30,30","30,30,30,30,30",62,4,0,0,True,LinearRegression,37.21,32,32,200,0,3,66,11,38,16,26,21,16,24,10
"2017-05-02 19:57:03,112","30,30,30,30,30","30,30,30,30,30",62,4,0,0,True,LinearRegression,36.77,32,32,200,0,2,61,13,25,14,23,22,14,23,12
"2017-05-02 19:58:08,670","30,30,30,30,30","30,30,30,30,30",62,4,0,0,True,LinearRegression,36.93,32,32,200,0,5,59,9,43,12,30,21,15,19,15
"2017-05-02 19:59:14,206","30,30,30,30,30","30,30,30,30,30",62,4,0,0,True,LinearRegression,37.12,32,32,200,0,1,73,9,34,18,17,24,9,29,3
"2017-05-02 20:00:20,081","30,30,30,30,30","30,30,30,30,30",62,4,0,0,True,LinearRegression,37.00,32,32,200,0,4,59,14,29,21,13,22,10,21,11
"2017-05-02 20:01:25,768","30,30,30,30,30","30,30,30,30,30",62,4,0,0,True,LinearRegression,36.95,32,32,200,0,6,44,14,25,23,10,26,7,24,8
"2017-05-02 20:02:31,069","30,30,30,30,30","30,30,30,30,30",62,4,0,0,True,LinearRegression,36.88,32,32,200,0,2,69,7,40,18,18,24,10,30,2
"2017-05-02 20:03:35,763","30,30,30,30,30","30,30,30,30,30",62,4,0,0,True,LinearRegression,36.54,32,32,200,0,1,68,7,38,17,18,23,9,23,9
"2017-05-02 20:04:40,767","30,30,30,30,30","30,30,30,30,30",62,4,0,0,True,LinearRegression,36.93,32,32,200,0,7,44,18,18,25,7,23,9,25,7
"2017-05-02 20:05:46,223","30,30,30,30,30","30,30,30,30,30",62,4,0,0,True,LinearRegression,37.12,32,32,200,0,4,63,12,29,19,16,24,10,21,11
"2017-05-02 20:06:51,430","30,30,30,30,30","30,30,30,30,30",62,4,0,0,True,LinearRegression,36.87,32,32,200,0,5,57,15,28,16,22,19,17,21,12
"2017-05-02 20:07:57,196","30,30,30,30,30","30,30,30,30,30",62,4,0,0,True,LinearRegression,37.22,32,32,200,0,1,59,11,33,16,20,23,10,24,10
"2017-05-02 20:09:02,245","30,30,30,30,30","30,30,30,30,30",62,4,0,0,True,LinearRegression,36.75,32,32,200,0,5,53,16,24,21,14,24,9,28,4
"2017-05-02 20:10:07,468","30,30,30,30,30","30,30,30,30,30",62,4,0,0,True,LinearRegression,37.07,32,32,200,0,2,65,8,35,17,18,21,14,26,7
"2017-05-02 20:11:13,285","30,30,30,30,30","30,30,30,30,30",62,4,0,0,True,LinearRegression,37.50,32,32,200,0,0,58,13,25,21,15,25,7,28,4
"2017-05-02 20:12:18,224","30,30,30,30,30","30,30,30,30,30",62,4,0,0,True,LinearRegression,36.75,32,32,200,0,4,59,11,33,16,23,22,12,26,7
"2017-05-02 20:13:22,937","30,30,30,30,30","30,30,30,30,30",62,4,0,0,True,LinearRegression,36.81,32,32,200,0,3,57,9,36,18,25,25,10,26,8
"2017-05-02 20:14:28,132","30,30,30,30,30","30,30,30,30,30",62,4,0,0,True,LinearRegression,36.62,32,32,200,0,5,63,15,26,20,16,26,7,27,6
"2017-05-02 20:15:33,558","30,30,30,30,30","30,30,30,30,30",62,4,0,0,True,LinearRegression,37.24,32,32,200,0,2,55,9,32,14,23,21,13,25,7
"2017-05-02 20:16:39,114","30,30,30,30,30","30,30,30,30,30",62,4,0,0,True,LinearRegression,37.29,32,32,200,0,1,67,6,36,16,20,23,10,26,7
"2017-05-02 20:17:44,683","30,30,30,30,30","30,30,30,30,30",62,4,0,0,True,LinearRegression,36.99,32,32,200,0,5,62,13,34,22,16,28,7,26,8
"2017-05-02 20:18:50,209","30,30,30,30,30","30,30,30,30,30",62,4,0,0,True,LinearRegression,37.20,32,32,200,0,7,52,14,25,19,16,27,5,29,3
