"2017-05-01 14:07:49,620",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Tot. fit time,Training sets,Testing sets,Distractor period,Point (success),Fully correct seq.,Mispredicted time steps,2 fully correct seq.,2 mispredicted time steps,3 fully correct seq.,3 mispredicted time steps
"2017-05-01 14:07:55,183","1,1,1","0,0,0",90,7,7,7,True,LinearRegression,0.19,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-01 14:08:00,782","1,1,1","0,0,0",90,7,7,7,True,LinearRegression,0.18,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-01 14:08:06,329","1,1,1","0,0,0",90,7,7,7,True,LinearRegression,0.18,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-01 14:08:11,950","1,1,1","0,0,0",90,7,7,7,True,LinearRegression,0.17,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-01 14:08:17,516","1,1,1","0,0,0",90,7,7,7,True,LinearRegression,0.15,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-01 14:08:23,089","1,1,1","0,0,0",90,7,7,7,True,LinearRegression,0.18,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-01 14:08:28,633","1,1,1","0,0,0",90,7,7,7,True,LinearRegression,0.18,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-01 14:08:34,133","1,1,1","0,0,0",90,7,7,7,True,LinearRegression,0.17,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-01 14:08:39,719","1,1,1","0,0,0",90,7,7,7,True,LinearRegression,0.18,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-01 14:08:45,231","1,1,1","0,0,0",90,7,7,7,True,LinearRegression,0.17,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-01 14:08:50,931","1,1,1","0,0,0",90,7,7,7,True,LinearRegression,0.17,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-01 14:08:56,574","1,1,1","0,0,0",90,7,7,7,True,LinearRegression,0.17,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-01 14:09:02,125","1,1,1","0,0,0",90,7,7,7,True,LinearRegression,0.18,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-01 14:09:07,798","1,1,1","0,0,0",90,7,7,7,True,LinearRegression,0.17,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-01 14:09:13,374","1,1,1","0,0,0",90,7,7,7,True,LinearRegression,0.17,500,100,50,0,0,1000,0,1000,0,1000
